MSISDN,Resource_Value,Resource_Type,Amount_Charged,Datetime_Charged
9230233566905,126,Voice,0,2023-05-30 11:55:24
9230677273280,6,Data,17,2023-06-19 05:57:33
9230364676464,1,SMS,0,2023-06-05 22:03:16
9230934702779,15,SMS,20,2023-05-18 08:35:23
9230998618451,73,Voice,6,2023-07-28 22:01:33
9230131213667,48,SMS,0,2023-06-30 06:10:25
9230799348185,65,Voice,0,2024-03-18 07:48:51
9230701523260,95,Data,0,2023-03-14 23:27:15
9230490717091,6,SMS,0,2024-04-17 12:51:16
9230102123429,41,SMS,0,2024-08-30 20:36:19
9230250373229,117,Voice,14,2024-02-09 13:55:08
9230577919273,24,Data,20,2024-06-02 09:40:01
9230683830895,31,SMS,2,2024-06-09 10:59:55
9230135697838,66,Data,11,2023-01-29 06:04:32
9230270449680,10,Voice,0,2023-01-26 17:59:36
9230575260490,19,Data,0,2024-02-25 23:02:50
9230751286997,292,Voice,0,2023-05-25 21:08:50
9230681869488,30,SMS,3,2023-11-28 04:42:50
9230488909528,220,Voice,11,2024-05-29 06:05:59
9230445974479,4,SMS,13,2023-02-22 04:49:42
9230293207299,62,Data,18,2023-11-16 01:06:56
9230728340344,211,Voice,3,2023-07-27 20:53:54
9230991595287,117,Voice,0,2023-03-19 00:11:31
9230224556190,154,Voice,0,2024-04-28 16:48:54
9230108807547,50,Data,6,2024-05-27 18:45:14
9230942028822,46,SMS,13,2024-06-20 00:07:17
9230975398588,22,Data,5,2024-10-15 22:05:27
9230609873958,279,Voice,0,2024-09-08 09:07:02
9230848893085,12,SMS,7,2023-09-13 09:20:55
9230162731400,163,Voice,16,2024-07-16 11:00:51
9230364676464,37,Data,0,2023-10-02 13:26:26
9230834904761,230,Voice,20,2024-09-03 11:23:30
9230162731400,42,SMS,15,2024-02-01 12:59:52
9230488988175,16,SMS,19,2024-04-17 04:14:44
9230584816103,44,Data,4,2024-09-16 12:21:32
9230361899280,35,SMS,1,2024-01-03 16:49:57
9230232190327,39,SMS,0,2023-02-06 00:03:13
9230395884015,21,Voice,20,2023-03-24 18:13:08
9230759296495,22,SMS,20,2023-07-23 03:44:56
9230463124616,15,Data,0,2023-04-03 07:29:52
9230141002657,29,SMS,11,2024-02-02 12:31:08
9230949419871,6,Voice,3,2024-10-14 04:56:44
9230243910318,16,SMS,17,2023-04-24 04:05:26
9230963789911,42,SMS,10,2024-01-01 06:35:05
9230701523260,12,SMS,10,2023-12-06 16:17:56
9230988629670,300,Voice,0,2023-12-04 07:23:27
9230854438776,33,Data,0,2023-02-20 17:31:41
9230532570407,2,SMS,1,2023-10-30 13:18:08
9230265833817,24,SMS,0,2024-02-17 20:35:52
9230963789911,50,SMS,0,2023-05-01 14:14:23
9230998618451,86,Voice,7,2023-11-12 16:10:31
9230712491291,46,Data,2,2024-11-27 16:29:46
9230248021475,114,Voice,2,2023-07-24 15:55:13
9230336452998,24,SMS,0,2023-09-24 07:09:08
9230401971867,58,Data,0,2024-07-28 04:31:41
9230927917724,62,Data,3,2023-12-04 14:46:50
9230484748077,76,Data,18,2023-12-21 11:08:40
9230836421597,260,Voice,12,2024-02-09 06:04:12
9230829631581,210,Voice,0,2024-02-04 18:36:32
9230986337820,127,Voice,7,2024-03-12 09:18:16
9230747965604,86,Voice,0,2023-07-03 22:40:34
9230913662608,16,SMS,12,2024-03-23 01:07:05
9230377808000,54,Data,11,2023-02-08 05:22:40
9230270449680,39,SMS,0,2023-02-11 17:47:22
9230869170025,12,SMS,20,2023-08-23 15:33:50
9230174337699,28,Data,18,2024-06-29 20:39:55
9230917703637,37,SMS,0,2024-08-30 21:37:32
9230935333762,51,Data,15,2023-02-11 04:26:32
9230629451290,23,Data,2,2024-09-01 06:28:07
9230174392318,11,SMS,0,2024-03-01 18:10:35
9230463124616,75,Data,20,2023-02-02 07:55:30
9230237324066,158,Voice,0,2024-10-03 11:32:35
9230277017963,1,Data,0,2024-01-17 17:42:23
9230768882619,100,Data,7,2024-07-13 03:14:25
9230547718818,40,SMS,0,2024-12-04 20:17:05
9230113042916,44,SMS,0,2023-03-09 14:33:00
9230874225782,33,SMS,0,2023-08-06 01:19:45
9230483525064,97,Voice,8,2024-07-05 11:28:40
9230372079637,86,Data,4,2024-08-21 22:55:53
9230206172868,18,Voice,0,2023-01-08 03:51:40
9230383558530,168,Voice,0,2023-02-06 13:43:52
9230668420188,58,Data,0,2023-09-16 05:29:58
9230424834512,241,Voice,15,2024-05-10 16:50:10
9230768600866,45,SMS,8,2024-01-07 21:09:30
9230380831002,26,SMS,0,2023-05-01 10:43:52
9230804972100,274,Voice,0,2023-01-13 21:11:53
9230460235560,43,Data,1,2024-08-19 21:54:18
9230403240894,18,Data,0,2023-01-16 02:03:50
9230461913145,37,SMS,20,2024-04-12 15:11:53
9230884555194,99,Voice,0,2024-08-15 23:56:53
9230952507106,83,Voice,6,2024-08-14 23:59:34
9230804972100,139,Voice,9,2024-12-15 02:48:46
9230525329325,239,Voice,0,2023-01-04 20:04:45
9230449994233,51,Data,7,2024-10-05 19:06:12
9230707794631,42,SMS,12,2023-11-16 14:00:39
9230283949996,72,Data,0,2023-09-01 01:36:54
9230407100763,166,Voice,0,2023-04-14 18:14:34
9230181232816,44,SMS,0,2023-06-02 05:08:43
9230136074684,95,Data,17,2023-10-14 12:40:40
9230625617252,35,Data,2,2024-06-18 12:09:13
9230479530239,15,SMS,0,2024-08-22 04:31:03
9230328855785,8,SMS,0,2023-02-07 15:09:34
9230260106137,116,Voice,0,2023-08-27 11:22:25
9230615495383,136,Voice,8,2023-07-01 18:29:05
9230161844343,69,Data,5,2023-08-26 08:26:45
9230578964248,55,Data,0,2024-11-12 06:05:53
9230818324681,272,Voice,11,2024-03-23 04:35:57
9230703883514,19,SMS,17,2024-03-02 03:09:06
9230504769021,5,Data,4,2024-11-11 17:53:30
9230538379054,21,SMS,0,2023-07-12 00:27:36
9230128026064,129,Voice,16,2024-01-22 18:51:37
9230519509585,30,Data,12,2023-03-14 10:39:34
9230798629373,208,Voice,12,2024-06-28 01:24:52
9230198819986,93,Data,0,2024-01-23 09:21:50
9230541679053,1,Data,0,2023-12-18 05:52:49
9230933143804,39,SMS,15,2024-11-01 08:41:36
9230703883514,2,SMS,0,2023-05-12 01:42:33
9230349006281,92,Data,0,2024-03-20 18:08:25
9230952507106,47,SMS,0,2024-08-15 19:10:08
9230621495764,41,SMS,0,2023-10-30 07:12:10
9230380721970,23,SMS,0,2024-07-21 14:10:27
9230879503904,209,Voice,4,2024-07-21 15:11:21
9230206993428,44,SMS,13,2023-04-10 05:47:55
9230440406252,3,SMS,10,2024-07-14 02:08:34
9230836421597,36,Data,10,2023-02-13 23:47:01
9230877924960,72,Data,0,2023-05-23 22:26:32
9230547718818,264,Voice,13,2023-11-28 13:38:04
9230584177819,56,Data,0,2023-02-16 11:07:44
9230344399416,22,Data,17,2023-10-09 22:22:24
9230569464483,50,SMS,0,2024-04-16 22:07:50
9230377119445,17,SMS,12,2024-01-09 18:44:42
9230175549082,87,Voice,6,2023-09-15 20:41:00
9230307828705,248,Voice,3,2024-04-09 16:06:00
9230283949996,50,SMS,0,2024-10-05 05:15:53
9230226068492,111,Voice,12,2024-06-07 03:34:17
9230993414106,81,Data,0,2024-07-02 04:30:32
9230621495764,3,Data,0,2024-12-22 04:25:56
9230934702779,49,Voice,0,2023-04-25 12:24:53
9230870299395,39,Voice,0,2023-03-23 04:22:52
9230683830895,58,Data,0,2024-09-03 00:36:54
9230445523109,7,SMS,15,2024-01-10 15:11:06
9230728340344,42,SMS,9,2024-10-25 17:45:21
9230677426741,90,Data,0,2024-07-06 03:41:32
9230130432269,95,Data,19,2023-05-22 12:11:40
9230901697602,53,Voice,0,2023-11-21 15:38:12
9230277017963,84,Data,0,2023-05-21 05:26:47
9230132527460,91,Data,5,2024-11-23 16:57:25
9230453084420,16,SMS,2,2024-01-02 14:47:52
9230519509585,23,SMS,0,2023-10-13 07:29:33
9230519509585,63,Data,16,2023-12-28 08:31:31
9230858271073,266,Voice,19,2024-09-29 11:28:04
9230489567018,38,SMS,8,2023-05-06 01:24:32
9230297580025,219,Voice,0,2024-07-27 18:26:54
9230491718472,30,Data,0,2023-11-23 06:45:42
9230150956349,92,Data,19,2024-11-15 23:46:34
9230884555194,7,SMS,13,2023-11-15 07:02:45
9230648571772,38,SMS,5,2024-11-09 15:20:47
9230933143804,53,Voice,10,2023-06-16 10:21:57
9230407015189,57,Data,0,2023-02-05 02:35:37
9230526661255,73,Data,0,2024-08-07 13:57:21
9230284966704,114,Voice,0,2023-12-29 11:57:53
9230440406252,24,Data,0,2024-06-23 18:45:18
9230177089747,84,Data,14,2023-06-27 09:50:34
9230582461373,95,Data,0,2024-12-30 06:48:08
9230469234286,78,Voice,0,2024-01-23 04:18:24
9230260106137,62,Data,14,2024-06-14 03:39:09
9230208786773,34,Data,0,2024-10-15 23:01:01
9230989253929,73,Data,0,2023-12-15 18:33:23
9230889042748,32,SMS,12,2024-06-29 16:40:40
9230620961607,50,Data,0,2024-02-06 16:39:29
9230878531833,12,SMS,8,2023-02-11 18:48:04
9230705284347,11,Data,0,2024-12-04 06:07:38
9230584157454,10,SMS,10,2023-07-16 08:30:09
9230401465493,119,Voice,0,2023-08-11 08:06:58
9230859759249,286,Voice,17,2024-02-18 23:56:44
9230131679184,21,SMS,0,2023-04-03 00:26:01
9230218302795,43,SMS,0,2024-10-22 13:46:27
9230380831002,43,SMS,0,2023-03-06 06:21:26
9230221414651,43,Data,0,2023-01-01 22:26:58
9230260106137,24,Data,0,2023-07-10 21:41:19
9230927917724,35,SMS,5,2023-04-06 04:36:53
9230678073159,63,Data,0,2023-05-16 13:48:46
9230347659110,47,SMS,9,2024-11-27 05:28:34
9230172475544,299,Voice,0,2023-07-26 20:10:32
9230218302795,15,Data,0,2023-08-05 13:52:21
9230114635206,60,Data,0,2023-06-06 08:54:41
9230382598306,48,SMS,13,2023-07-15 15:07:32
9230691534638,88,Data,1,2023-07-11 23:57:59
9230736702569,36,SMS,0,2023-04-29 01:44:27
9230993322733,53,Voice,1,2023-01-31 12:19:07
9230460235560,198,Voice,0,2024-07-21 20:32:34
9230200289727,26,SMS,4,2024-05-31 23:15:19
9230128026064,51,Voice,0,2024-05-15 12:00:23
9230407015189,236,Voice,0,2023-04-13 04:22:57
9230439195173,19,Data,9,2023-12-14 16:23:11
9230403240894,12,SMS,19,2023-10-26 14:14:22
9230224461766,63,Data,0,2023-02-07 14:42:35
9230130862663,120,Voice,16,2023-07-26 04:44:05
9230975398588,167,Voice,0,2024-08-13 20:49:30
9230988629670,61,Data,0,2024-10-20 03:57:39
9230918324323,259,Voice,0,2024-11-07 05:22:23
9230737442961,48,SMS,0,2024-01-18 11:44:30
9230461913145,18,Data,0,2024-01-12 23:21:32
9230141894241,31,Data,16,2024-02-24 23:56:04
9230350789665,156,Voice,0,2024-12-14 06:53:42
9230322336485,128,Voice,20,2023-04-14 13:41:42
9230788912728,225,Voice,0,2023-10-05 22:38:16
9230707794631,14,SMS,0,2023-10-26 22:22:11
9230676813795,285,Voice,0,2024-10-07 01:30:59
9230297855405,35,SMS,0,2024-04-21 07:39:48
9230361899280,9,Data,15,2024-05-03 11:01:38
9230371232044,136,Voice,0,2023-12-06 11:23:01
9230934867447,14,SMS,0,2024-12-27 07:06:51
9230221414651,252,Voice,0,2024-07-12 23:29:18
9230438965158,20,SMS,7,2023-06-06 11:51:44
9230817598215,63,Data,0,2023-05-29 00:52:27
9230458233434,20,SMS,9,2023-08-21 00:19:31
9230377854779,58,Voice,0,2024-05-08 01:40:27
9230737100009,22,SMS,5,2024-02-22 17:55:46
9230414682673,2,SMS,10,2023-01-02 22:35:24
9230350789665,33,SMS,0,2024-05-03 10:01:10
9230584157454,17,SMS,0,2023-02-18 00:44:17
9230760123315,200,Voice,7,2023-05-22 06:42:39
9230804848289,138,Voice,19,2024-12-24 13:48:53
9230865836147,37,SMS,3,2024-11-12 18:23:56
9230491718472,1,SMS,16,2024-12-06 00:36:10
9230403240894,260,Voice,13,2023-04-14 09:05:25
9230439195173,7,SMS,4,2024-08-31 22:05:06
9230858271073,8,Data,0,2024-12-01 04:41:47
9230728340344,27,Data,0,2024-01-29 01:36:02
9230804324464,70,Data,16,2023-04-07 16:10:27
9230226068492,17,Data,11,2024-08-20 04:27:13
9230483525064,29,SMS,12,2023-08-08 11:47:46
9230934867447,78,Data,4,2024-06-04 06:12:09
9230203822216,42,SMS,0,2024-01-25 02:59:33
9230707794631,42,SMS,7,2024-03-27 08:14:48
9230906222160,32,Data,17,2024-06-30 14:51:57
9230220901940,150,Voice,19,2024-08-11 19:51:21
9230206172868,13,SMS,0,2024-05-13 20:14:12
9230261321312,231,Voice,5,2023-10-23 11:15:50
9230380831002,3,SMS,9,2024-04-16 00:48:24
9230927917724,129,Voice,0,2024-06-02 04:25:05
9230757247005,28,Voice,19,2024-05-23 15:52:53
9230361899280,44,SMS,0,2023-08-22 08:02:58
9230233566905,9,Data,15,2023-01-05 18:30:36
9230681362355,80,Data,0,2023-05-04 21:41:11
9230768882619,72,Data,0,2023-09-19 11:51:32
9230213698765,44,SMS,4,2023-07-02 02:12:55
9230927056639,14,Data,0,2024-01-25 15:21:27
9230798629373,259,Voice,5,2024-06-23 10:17:02
9230293207299,30,Voice,0,2023-01-05 16:09:22
9230359400406,6,Voice,13,2024-05-31 06:49:04
9230469234286,14,SMS,0,2023-08-15 10:20:59
9230478323663,51,Data,0,2023-06-09 23:03:07
9230248021475,28,SMS,7,2023-02-16 07:04:25
9230879557130,50,Data,0,2024-07-19 07:43:35
9230453084420,27,SMS,12,2023-12-17 18:37:35
9230572489793,74,Data,5,2023-10-03 19:41:20
9230203822216,46,Data,0,2024-08-27 15:49:14
9230859759249,183,Voice,6,2023-06-28 18:32:37
9230141002657,47,Data,0,2023-04-29 08:45:29
9230768882619,44,Data,12,2023-08-19 01:40:42
9230945377575,41,Data,12,2024-04-30 21:05:15
9230805812231,15,Data,16,2024-02-10 15:04:34
9230582711549,83,Voice,8,2023-08-07 09:36:45
9230237324066,16,SMS,10,2023-11-30 16:38:04
9230690127388,46,SMS,13,2024-12-15 23:13:44
9230336452998,225,Voice,0,2023-06-29 23:48:53
9230377119445,195,Voice,19,2023-08-28 10:44:56
9230483063262,182,Voice,19,2023-08-26 08:21:55
9230861468048,5,SMS,0,2023-02-23 11:54:59
9230363807566,135,Voice,0,2024-09-02 13:34:35
9230531073886,92,Data,0,2023-07-05 20:19:22
9230843939004,9,Data,9,2024-12-27 05:51:29
9230259441946,26,Data,0,2023-01-05 14:53:57
9230865836147,12,Data,19,2024-07-29 03:39:55
9230401971867,26,SMS,15,2023-12-30 18:11:46
9230882185417,210,Voice,0,2023-03-19 19:05:32
9230453084420,28,SMS,0,2024-08-25 02:50:52
9230784359368,20,SMS,20,2024-07-15 20:23:28
9230649026167,48,Data,0,2023-12-31 19:59:57
9230927069977,20,Voice,7,2023-03-31 04:06:34
9230859659207,8,SMS,0,2024-05-12 22:53:39
9230804972100,32,Data,8,2024-09-10 08:39:42
9230996123791,199,Voice,18,2024-11-24 04:14:42
9230377119445,11,SMS,8,2024-12-09 01:43:21
9230899644989,32,SMS,16,2023-01-18 02:22:06
9230297855405,36,Voice,1,2024-11-06 17:25:24
9230974624965,131,Voice,4,2024-06-24 12:20:30
9230221414651,45,SMS,19,2024-06-08 11:05:36
9230889163981,21,Voice,0,2023-03-23 20:45:41
9230208786773,3,Data,9,2023-09-25 17:21:04
9230595811548,93,Voice,8,2023-07-17 03:10:32
9230522252850,43,SMS,0,2023-04-30 15:30:41
9230788912728,140,Voice,19,2023-05-09 04:33:17
9230555117124,145,Voice,0,2024-11-11 03:03:05
9230762083350,10,Data,9,2023-06-06 22:37:53
9230913662608,47,Voice,8,2023-03-23 17:30:32
9230297580025,12,Voice,0,2023-02-20 02:58:02
9230533562002,142,Voice,0,2023-02-04 16:34:54
9230848893085,207,Voice,0,2023-05-10 09:51:36
9230257976986,21,SMS,0,2023-11-17 09:41:01
9230156332171,79,Data,0,2024-04-05 05:36:13
9230958106815,250,Voice,5,2023-08-13 19:09:20
9230845937238,64,Data,5,2024-11-21 10:51:44
9230823544998,4,SMS,6,2024-05-29 02:40:22
9230322336485,62,Voice,19,2023-09-02 04:42:40
9230356540951,49,Data,3,2024-05-07 16:58:21
9230320913591,72,Data,0,2023-07-19 05:41:15
9230492137781,58,Data,11,2024-10-04 07:33:23
9230491718472,99,Data,0,2023-02-26 16:07:34
9230854996962,36,SMS,0,2024-01-06 10:21:54
9230621495764,233,Voice,4,2024-05-16 17:22:56
9230677426741,195,Voice,0,2023-07-14 08:12:33
9230861468048,42,SMS,12,2023-04-30 06:13:43
9230951173620,45,Data,0,2023-11-12 16:31:15
9230582711549,17,SMS,0,2024-10-29 05:55:49
9230469090751,48,SMS,13,2023-02-10 00:57:30
9230439195173,49,Data,0,2023-05-09 20:07:53
9230150956349,16,SMS,1,2024-05-17 08:50:01
9230692205256,59,Data,16,2023-05-29 16:56:18
9230549696488,34,SMS,10,2024-04-25 11:49:49
9230521850876,133,Voice,0,2024-08-17 23:26:19
9230232190327,81,Voice,20,2024-05-18 13:33:59
9230705284347,43,SMS,14,2023-09-27 13:47:47
9230490717091,31,SMS,0,2024-09-17 05:49:05
9230892354021,75,Voice,5,2023-02-19 08:52:19
9230894240000,6,Voice,0,2023-01-13 05:04:13
9230214230900,58,Data,0,2024-07-21 08:57:27
9230577919273,80,Data,0,2024-11-12 12:46:07
9230906222160,45,Data,19,2024-03-10 17:06:50
9230859759249,53,Voice,0,2023-12-13 15:11:00
9230347659110,1,Voice,0,2024-12-16 14:30:43
9230707794631,46,SMS,0,2023-06-13 07:24:58
9230252568240,135,Voice,2,2024-01-30 06:26:32
9230966239325,26,Data,0,2024-10-10 04:52:17
9230878531833,40,Data,11,2024-03-09 02:14:01
9230582461373,89,Data,19,2024-03-04 21:13:26
9230869170025,33,SMS,0,2023-01-30 01:37:29
9230483525064,97,Data,0,2024-03-13 00:46:03
9230858271073,74,Voice,0,2024-02-25 00:26:35
9230770746433,62,Data,13,2024-12-30 10:12:35
9230461913145,25,Data,4,2024-02-22 08:57:10
9230784359368,29,SMS,0,2024-09-09 06:59:42
9230156332171,45,SMS,20,2024-02-07 12:46:43
9230547718818,95,Data,0,2023-03-22 06:26:58
9230361899280,226,Voice,9,2024-01-01 07:10:38
9230222425251,28,SMS,0,2023-09-11 15:49:47
9230620962249,64,Data,8,2024-09-14 00:27:35
9230536743904,25,SMS,19,2024-09-13 16:09:26
9230322336485,6,SMS,3,2023-12-03 20:44:57
9230297580025,21,Data,4,2023-03-24 08:48:51
9230460925197,49,Data,0,2023-08-29 04:48:35
9230269592945,191,Voice,12,2024-12-14 22:17:25
9230974624965,114,Voice,0,2023-09-20 12:47:03
9230203822216,140,Voice,0,2024-11-19 04:25:09
9230804972100,28,SMS,5,2024-03-20 10:00:28
9230694303636,19,SMS,7,2023-07-15 16:43:25
9230483525064,7,SMS,3,2024-05-04 20:17:34
9230854996962,82,Data,0,2023-10-03 14:52:06
9230162731400,65,Voice,12,2024-01-07 11:13:59
9230286090141,21,Voice,0,2023-06-13 20:45:12
9230536743904,94,Voice,0,2023-08-08 21:12:22
9230408988930,39,Data,0,2024-10-16 07:31:57
9230751286997,78,Data,0,2023-04-05 10:00:40
9230695127231,213,Voice,17,2024-02-15 18:15:43
9230276004324,44,SMS,0,2023-07-30 03:15:18
9230850684352,27,SMS,18,2024-03-23 01:10:43
9230347659110,175,Voice,7,2024-06-03 11:51:46
9230108284824,4,SMS,6,2024-10-17 08:15:44
9230548067772,69,Data,10,2023-05-04 19:24:24
9230625617252,54,Voice,12,2023-03-09 01:24:02
9230570122595,53,Data,0,2024-12-12 02:29:43
9230224556190,9,Voice,0,2024-01-12 15:03:26
9230563265024,16,SMS,0,2024-05-10 02:16:58
9230655468230,5,Voice,0,2024-08-23 08:55:52
9230250373229,37,SMS,0,2023-04-21 18:13:48
9230933143804,205,Voice,16,2024-04-05 12:13:21
9230181232816,69,Voice,0,2023-01-22 05:15:07
9230376679320,93,Data,0,2024-01-01 22:48:51
9230488988175,10,Data,7,2024-07-18 05:21:54
9230491725711,10,Data,4,2024-07-16 10:12:42
9230660795550,71,Data,0,2023-09-15 10:52:55
9230424681184,64,Voice,0,2023-08-28 21:29:03
9230383558530,26,Voice,7,2023-12-09 10:27:31
9230782878829,129,Voice,16,2024-07-30 21:54:45
9230975398588,24,Data,19,2023-10-23 23:30:12
9230609873958,209,Voice,0,2023-07-13 12:53:12
9230844863890,75,Data,11,2024-03-11 13:04:23
9230439195173,23,Data,4,2024-03-23 22:56:25
9230483063262,30,SMS,0,2023-08-07 02:19:43
9230243910318,24,SMS,0,2023-05-16 13:01:22
9230259441946,58,Data,4,2024-12-12 23:22:04
9230130432269,192,Voice,11,2024-10-18 11:49:21
9230380721970,1,Data,5,2023-07-01 14:11:07
9230952507106,59,Data,20,2024-07-19 12:02:57
9230904602671,85,Data,0,2024-11-29 15:47:09
9230300480073,3,Voice,1,2023-07-27 07:34:23
9230224556190,129,Voice,20,2024-01-19 22:13:47
9230830363551,1,Data,0,2024-07-23 15:19:55
9230750008450,17,Voice,9,2024-01-01 09:50:40
9230140927318,189,Voice,1,2024-03-21 08:10:09
9230882185417,15,SMS,0,2024-10-26 07:32:36
9230273259061,182,Voice,0,2023-01-16 23:49:48
9230678620520,185,Voice,0,2023-06-12 17:26:00
9230141894241,104,Voice,1,2023-12-21 22:27:54
9230368714655,291,Voice,12,2024-04-05 02:22:43
9230397501087,9,SMS,0,2024-11-29 23:58:58
9230354967134,1,SMS,0,2024-03-03 01:49:16
9230536743904,33,SMS,20,2024-11-13 18:55:26
9230773751253,26,Voice,0,2023-09-30 04:10:38
9230380721970,4,SMS,11,2023-12-29 09:10:13
9230934867447,3,SMS,0,2024-07-28 05:44:47
9230680847512,194,Voice,0,2023-02-08 07:38:53
9230518716541,37,SMS,11,2024-07-21 16:27:39
9230493806941,138,Voice,0,2023-09-11 21:41:08
9230252568240,192,Voice,9,2024-08-21 07:57:06
9230757247005,12,SMS,0,2023-08-20 11:02:48
9230291832784,42,SMS,0,2024-12-12 05:09:52
9230469234286,14,Data,0,2024-01-25 15:17:42
9230676813795,19,SMS,0,2023-04-06 05:20:38
9230865836147,14,SMS,16,2023-03-15 01:52:54
9230889042748,25,SMS,6,2024-06-30 06:39:11
9230839531825,172,Voice,13,2024-03-23 22:33:37
9230912538628,45,SMS,10,2023-01-06 01:10:46
9230532210174,88,Data,11,2024-12-30 19:44:33
9230834904761,117,Voice,1,2024-02-12 12:38:09
9230277713469,28,SMS,20,2023-08-09 06:42:47
9230492137781,39,Voice,1,2024-01-21 20:05:19
9230839186102,68,Data,0,2023-11-30 19:40:57
9230782878829,154,Voice,0,2023-05-06 08:19:19
9230369808467,55,Data,14,2024-12-02 19:18:28
9230768600866,44,Data,0,2023-08-11 19:30:07
9230805185257,184,Voice,12,2024-04-05 14:12:06
9230166511912,266,Voice,0,2024-06-21 01:32:41
9230518716541,269,Voice,0,2024-03-27 02:47:57
9230521821189,211,Voice,1,2024-01-23 20:47:31
9230750008450,99,Voice,0,2023-06-28 06:51:09
9230676813795,51,Data,0,2023-12-20 19:51:12
9230957219651,40,SMS,5,2023-09-07 21:37:45
9230191688658,52,Data,0,2024-11-27 02:45:58
9230377854779,15,SMS,0,2023-07-26 22:36:23
9230857792434,71,Data,14,2023-07-27 15:57:33
9230382598306,92,Data,0,2023-11-16 01:42:45
9230131679184,297,Voice,0,2023-09-11 05:03:36
9230823544998,6,SMS,20,2024-06-25 14:41:48
9230705284347,76,Voice,3,2023-07-24 19:44:03
9230423959650,172,Voice,2,2023-03-05 23:18:38
9230757247005,168,Voice,0,2023-11-16 11:23:33
9230367979227,15,SMS,0,2023-11-11 17:06:57
9230952507106,283,Voice,0,2024-02-02 18:02:41
9230693732136,11,Data,15,2024-04-22 17:22:11
9230548067772,32,Data,6,2023-09-24 14:11:29
9230595811548,22,SMS,0,2023-06-02 02:44:35
9230478323663,7,SMS,0,2024-10-22 11:29:45
9230483525064,53,Voice,11,2023-09-29 18:34:29
9230578961856,156,Voice,19,2023-08-10 13:41:33
9230270449680,45,Data,0,2023-06-17 17:05:16
9230615495383,276,Voice,0,2024-12-23 15:52:51
9230411287976,42,SMS,0,2023-09-11 23:12:57
9230751286997,50,SMS,20,2023-12-27 20:56:51
9230283949996,30,Data,1,2024-09-02 14:13:24
9230898156533,232,Voice,0,2023-02-13 08:09:08
9230491725711,40,SMS,0,2024-11-10 05:03:06
9230521821189,199,Voice,10,2024-01-21 16:59:48
9230877452953,49,Data,0,2024-02-25 01:13:05
9230668420188,28,SMS,6,2024-09-21 05:01:26
9230177089747,54,Data,0,2023-04-29 23:06:37
9230195976999,3,Data,0,2023-08-05 00:24:39
9230816548778,32,Data,0,2023-05-25 16:26:48
9230859659207,62,Data,5,2024-09-12 00:16:38
9230957219651,61,Data,8,2024-12-22 20:19:40
9230161844343,106,Voice,0,2023-04-13 23:48:10
9230707794631,13,SMS,0,2023-08-03 01:23:18
9230509988441,197,Voice,18,2024-04-01 06:22:23
9230101039883,5,SMS,11,2023-11-23 12:13:16
9230859659207,154,Voice,0,2023-05-30 00:18:45
9230691534638,48,SMS,0,2024-07-15 19:26:42
9230632946288,32,Voice,0,2023-06-23 06:41:59
9230989253929,31,SMS,9,2023-12-03 09:44:47
9230164904391,39,Data,11,2024-12-17 23:13:16
9230130862663,79,Voice,0,2024-06-28 05:30:35
9230854438776,47,Data,0,2023-04-26 06:22:20
9230865836147,6,SMS,0,2024-04-20 16:20:53
9230533562002,87,Data,5,2023-08-13 00:20:49
9230509493265,78,Data,0,2024-12-30 04:29:45
9230788912728,110,Voice,20,2024-04-23 23:36:16
9230734656004,26,Data,0,2024-04-16 23:43:22
9230636066934,25,SMS,0,2023-09-20 09:26:38
9230513601178,90,Data,0,2023-04-13 02:57:47
9230479530239,16,Data,14,2023-10-23 19:51:19
9230220901940,41,SMS,18,2024-06-08 10:21:51
9230463124616,2,Voice,0,2024-09-15 10:34:49
9230350789665,116,Voice,0,2023-06-13 23:43:03
9230701523260,91,Data,0,2024-10-25 05:59:57
9230659891639,17,SMS,0,2024-05-21 02:54:01
9230161844343,10,SMS,0,2024-11-12 18:36:19
9230582875040,57,Data,16,2023-10-10 02:42:54
9230996583212,230,Voice,0,2024-04-15 23:19:58
9230291832784,95,Data,0,2024-01-05 01:38:12
9230691534638,228,Voice,0,2023-11-12 04:31:51
9230274619633,299,Voice,4,2023-12-10 09:35:18
9230583143146,61,Data,1,2023-08-29 07:12:14
9230430137914,18,Voice,13,2023-03-31 18:12:57
9230759262037,46,SMS,19,2024-05-13 17:22:57
9230659891639,41,SMS,8,2024-03-28 13:24:29
9230515222731,16,SMS,0,2023-06-29 02:21:44
9230515222731,74,Data,0,2023-04-04 08:28:36
9230130590594,3,Data,11,2024-03-09 00:30:48
9230353836706,38,SMS,0,2023-01-07 11:32:18
9230938865042,23,SMS,19,2024-05-25 09:36:41
9230563265024,159,Voice,4,2024-08-14 16:49:09
9230740178078,239,Voice,19,2024-12-24 18:27:22
9230131679184,241,Voice,0,2024-03-03 01:17:54
9230744398113,62,Voice,13,2024-03-08 07:08:00
9230270654265,44,SMS,13,2023-05-24 07:10:28
9230297580025,45,Data,10,2024-08-19 13:22:26
9230744398113,85,Data,10,2024-09-15 17:35:51
9230503425792,151,Voice,2,2023-12-20 15:26:29
9230732582752,72,Voice,0,2024-06-10 09:56:00
9230845937238,243,Voice,0,2024-11-23 12:02:56
9230185115570,149,Voice,16,2023-06-15 18:35:16
9230213698765,28,Data,13,2023-07-16 14:50:16
